id,variable,shap_value,feature_value
47,x,0,-94.95
47,y,0,35.25
47,wc2.1_10m_bio_1,-0.11272,16.0763931274414
47,wc2.1_10m_bio_12,-0.000399999999999998,1157.59997558594
47,wc2.1_10m_bio_3,-0.07804,35.4257507324219
47,population_density,-0.000520000000000003,12.5832586288452
47,travel_time_to_cities_12,-0.0062,32.4441680908203
47,GNI,-0.00611999999999999,544082
47,FFI2020,-0.13416,0.877624332904816
47,timberImport,0.01828,1700351.25
47,ForestAge_TC010,-0.04072,53.0307083129883
47,LC_Type1,-0.12536,9
48,x,0,-115.75
48,y,0,57.65
48,wc2.1_10m_bio_1,-0.16156,-0.933510482311249
48,wc2.1_10m_bio_12,-0.11196,443.799987792969
48,wc2.1_10m_bio_3,-0.03204,26.6402244567871
48,population_density,-0.05252,0.176456600427628
48,travel_time_to_cities_12,-0.12912,407.765319824219
48,GNI,-0.06048,4990.54443359375
48,FFI2020,0.01132,0.353610098361969
48,timberImport,0.02088,4061534.5
48,ForestAge_TC010,-0.01516,108.338394165039
48,LC_Type1,-0.00364,8
49,x,0,-132.25
49,y,0,63.45
49,wc2.1_10m_bio_1,-0.2014,-5.16010808944702
49,wc2.1_10m_bio_12,-0.096,338.399993896484
49,wc2.1_10m_bio_3,-0.01844,25.1023559570313
49,population_density,-0.07432,0.00117782433517277
49,travel_time_to_cities_12,-0.06572,1923.17797851563
49,GNI,-0.06464,33.012451171875
49,FFI2020,-0.00596,0.507209956645966
49,timberImport,0.02492,4061534.5
49,ForestAge_TC010,-0.0144,118.131164550781
49,LC_Type1,-0.00312,8
50,x,0,-120.55
50,y,0,62.35
50,wc2.1_10m_bio_1,-0.13588,-4.01087951660156
50,wc2.1_10m_bio_12,-0.10588,387.320007324219
50,wc2.1_10m_bio_3,-0.0198,22.8603553771973
50,population_density,-0.0934,4.24357822339516e-05
50,travel_time_to_cities_12,-0.13416,772.178344726563
50,GNI,-0.05524,1.07113587856293
50,FFI2020,-0.000480000000000001,0.632828593254089
50,timberImport,0.0548,4061534.5
50,ForestAge_TC010,-0.00388,110.927055358887
50,LC_Type1,-0.01372,9
51,x,0,107.35
51,y,0,21.55
51,wc2.1_10m_bio_1,-0.19564,21.0242595672607
51,wc2.1_10m_bio_12,-0.02292,1780.228515625
51,wc2.1_10m_bio_3,-0.00976,34.3796615600586
51,population_density,0.0064,51.401741027832
51,travel_time_to_cities_12,-0.06304,62.3618698120117
51,GNI,-0.0062,3950656.5
51,FFI2020,0.01716,0.59821891784668
51,timberImport,-0.08028,590462.5625
51,ForestAge_TC010,-0.05464,18.4898147583008
51,LC_Type1,0.0044,8
52,x,0,-79.45
52,y,0,-2.55000000000001
52,wc2.1_10m_bio_1,-0.05612,23.8807678222656
52,wc2.1_10m_bio_12,-0.0118,1325.76000976563
52,wc2.1_10m_bio_3,-0.05968,80.1708755493164
52,population_density,0.00336,43.4679946899414
52,travel_time_to_cities_12,-0.03016,81.9711074829102
52,GNI,-0.00272,366639.875
52,FFI2020,-0.02416,0.897664964199066
52,timberImport,-0.27644,5288.09375
52,ForestAge_TC010,-0.03904,257.479736328125
52,LC_Type1,-0.00708,8
53,x,0,152.55
53,y,0,62.85
53,wc2.1_10m_bio_1,-0.1022,-10.9527111053467
53,wc2.1_10m_bio_12,-0.1272,320.228576660156
53,wc2.1_10m_bio_3,0.00356,18.1441631317139
53,population_density,-0.0302,0.0360005088150501
53,travel_time_to_cities_12,-0.083,464.970916748047
53,GNI,-0.02692,366.623321533203
53,FFI2020,-0.000520000000000001,0.536862134933472
53,timberImport,-0.19024,160933.265625
53,ForestAge_TC010,-0.01676,86.5681076049805
53,LC_Type1,-0.011,7
54,x,0,-109.05
54,y,0,42.85
54,wc2.1_10m_bio_1,-0.014,1.20231211185455
54,wc2.1_10m_bio_12,-0.13744,369.320007324219
54,wc2.1_10m_bio_3,-0.01164,37.9035110473633
54,population_density,-0.05832,0.0880305916070938
