id,variable,shap_value,feature_value
22,LC_Type1,-0.01583828050101,2
23,x,0,19.35
23,y,0,0.449999999999989
23,wc2.1_10m_bio_1,-0.022989404910315,25.2607555389404
23,wc2.1_10m_bio_12,0.00937439296147618,1914.17138671875
23,wc2.1_10m_bio_3,0.0322978898531272,84.8479309082031
23,population_density,-0.0370304936002687,14.1451053619385
23,travel_time_to_cities_12,-0.118605002333806,299.606292724609
23,GNI,-0.063042836037414,66609.3671875
23,FFI2020,-0.0948221246053318,0.032674752175808
23,timberImport,-0.0844187837652668,2712.35302734375
23,ForestAge_TC010,-0.0965402954067581,300
23,LC_Type1,-0.0219900096595602,2
24,x,0,128.15
24,y,0,44.75
24,wc2.1_10m_bio_1,-0.13669072752808,2.78169631958008
24,wc2.1_10m_bio_12,-0.0948219078808286,609.428588867188
24,wc2.1_10m_bio_3,-0.117746015012001,24.3852272033691
24,population_density,-0.0223237231259126,11.4819574356079
24,travel_time_to_cities_12,-0.0382189323625236,108.120239257813
24,GNI,-0.00580042910888945,947629.875
24,FFI2020,-0.0827314476687398,0.381743669509888
24,timberImport,-0.0407272834166901,17395928
24,ForestAge_TC010,0.0160442179941157,39.7990112304688
24,LC_Type1,-0.0113579948822187,4
25,x,0,-73.25
25,y,0,49.35
25,wc2.1_10m_bio_1,-0.137778724662679,-0.229383289813995
25,wc2.1_10m_bio_12,-0.000771241064425194,985.599975585938
25,wc2.1_10m_bio_3,-0.0844494588091519,24.9067554473877
25,population_density,-0.0660599895853633,0.00167159864213318
25,travel_time_to_cities_12,-0.0557527368542777,189.176818847656
25,GNI,-0.105088422613097,35.7036209106445
25,FFI2020,0.0203783126166142,0.703834056854248
25,timberImport,-0.0300327471811139,4061534.5
25,ForestAge_TC010,0.00527455921033028,74.9481430053711
25,LC_Type1,-0.008063000218707,1
26,x,0,13.95
26,y,0,0.949999999999989
26,wc2.1_10m_bio_1,0.011618251392044,23.6539745330811
26,wc2.1_10m_bio_12,-0.0106629285011288,1650.51428222656
26,wc2.1_10m_bio_3,0.0263989835345874,80.9532623291016
26,population_density,-0.0666082659943389,1.76193821430206
26,travel_time_to_cities_12,-0.114412287358218,462.834228515625
26,GNI,-0.0026016846636819,1223664.25
26,FFI2020,-0.116117839711812,0.00639644684270024
26,timberImport,-0.108763665320033,254.818176269531
26,ForestAge_TC010,-0.0960972528301159,300
26,LC_Type1,-0.0287762856354694,2
27,x,0,-64.05
27,y,0,0.949999999999989
27,wc2.1_10m_bio_1,-0.0148121652432631,26.6727485656738
27,wc2.1_10m_bio_12,0.00600491745514387,2439.1201171875
27,wc2.1_10m_bio_3,0.0205387513530417,89.747184753418
27,population_density,-0.049791444461752,0.142062738537788
27,travel_time_to_cities_12,-0.0989734855596413,1524.96179199219
27,GNI,-0.0916938659915814,1332.84301757813
27,FFI2020,-0.0616148919314288,0.0202217344194651
27,timberImport,-0.040964947145459,28984.765625
27,ForestAge_TC010,-0.0958232793018953,300
27,LC_Type1,-0.0266516435766641,2
28,x,0,-73.75
28,y,0,44.75
28,wc2.1_10m_bio_1,-0.0618172647171569,4.9673957824707
28,wc2.1_10m_bio_12,-0.0316900556733545,1024
28,wc2.1_10m_bio_3,-0.0887839212272763,26.6086120605469
28,population_density,0.00204507795771588,28.9484558105469
28,travel_time_to_cities_12,-0.00828464419678684,29.9318923950195
28,GNI,0.00512196120713197,1021416.3125
28,FFI2020,-0.0474133170294611,0.513770878314972
28,timberImport,0.0302513687578185,1700351.25
28,ForestAge_TC010,-0.0486316199545506,92.2757797241211
28,LC_Type1,-0.039104650843149,4
29,x,0,-52.55
29,y,0,-0.25
29,wc2.1_10m_bio_1,-0.0108468677929829,25.9131145477295
29,wc2.1_10m_bio_12,-0.0112699303696255,2369
29,wc2.1_10m_bio_3,0.0289453031325071,81.1010131835938
29,population_density,-0.060931729772294,0.0945522114634514
29,travel_time_to_cities_12,-0.117382731414271,888.520935058594
29,GNI,-0.0991783596532826,827.627380371094
29,FFI2020,-0.0881906765006935,0.0227309707552195
29,timberImport,-0.0420850467022251,28984.765625
