id,variable,shap_value,feature_value
31,GNI,-0.023992,2304850.75
31,FFI2020,0.00396466666666667,0.605877757072449
31,timberImport,-0.235259333333333,4154921.5
31,ForestAge_TC010,-0.0182873333333333,80.7693786621094
31,LC_Type1,0.00832599999999999,4
32,x,0,-72.95
32,y,0,49.25
32,wc2.1_10m_bio_1,-0.286191333333333,0.191762551665306
32,wc2.1_10m_bio_12,-0.018256,951.400024414063
32,wc2.1_10m_bio_3,0.032292,24.8321800231934
32,population_density,-0.0375673333333333,0.00167969020549208
32,travel_time_to_cities_12,-0.0479206666666667,195.301055908203
32,GNI,-0.030164,35.8746490478516
32,FFI2020,0.000155999999999995,0.705904901027679
32,timberImport,-0.041612,4061534.5
32,ForestAge_TC010,-0.019978,82.0349655151367
32,LC_Type1,0.003574,5
33,x,0,17.05
33,y,0,54.15
33,wc2.1_10m_bio_1,-0.0165233333333333,7.42930603027344
33,wc2.1_10m_bio_12,-0.132764,635.457153320313
33,wc2.1_10m_bio_3,-0.0125426666666667,27.3571968078613
33,population_density,-0.00793933333333334,27.3583126068115
33,travel_time_to_cities_12,-0.0155913333333333,16.5128517150879
33,GNI,-0.0077,777112.1875
33,FFI2020,-0.0193566666666667,0.543240487575531
33,timberImport,-0.150332666666667,860701.5
33,ForestAge_TC010,-0.010876,64.8186950683594
33,LC_Type1,-0.048502,1
34,x,0,103.75
34,y,0,56.85
34,wc2.1_10m_bio_1,-0.137126666666667,-4.17752599716187
34,wc2.1_10m_bio_12,-0.275834,422.875
34,wc2.1_10m_bio_3,-0.006982,24.0263843536377
34,population_density,-0.0163693333333333,3.01568508148193
34,travel_time_to_cities_12,-0.013222,111.371810913086
34,GNI,-0.02894,31671.921875
34,FFI2020,0.00658333333333333,0.0443669781088829
34,timberImport,-0.0846586666666667,160933.265625
34,ForestAge_TC010,-0.00163,78.8847045898438
34,LC_Type1,-0.000973333333333328,5
35,x,0,-126.05
35,y,0,61.25
35,wc2.1_10m_bio_1,-0.161576666666667,-4.77758741378784
35,wc2.1_10m_bio_12,-0.149246,495.799987792969
35,wc2.1_10m_bio_3,0.0121813333333333,23.5034351348877
35,population_density,-0.018416,4.24357822339516e-05
35,travel_time_to_cities_12,-0.010106,2461.33911132813
35,GNI,-0.0334446666666667,1.10928666591644
35,FFI2020,-0.00761266666666666,0.55162501335144
35,timberImport,-0.07274,4061534.5
35,ForestAge_TC010,-0.0489893333333333,116.942512512207
35,LC_Type1,-0.004616,8
36,x,0,65.75
36,y,0,57.45
36,wc2.1_10m_bio_1,-0.126310666666667,1.35797572135925
36,wc2.1_10m_bio_12,-0.267012666666667,471.625
36,wc2.1_10m_bio_3,-0.0512686666666667,22.9841613769531
36,population_density,-0.02945,3.47208762168884
